painting_index,Season-Episode,painting_title,colors,color_hex
330,S25E10,Just Before the Storm,Alizarin Crimson | Cadmium Yellow | Dark Sienna | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #FFEC00 | #5F2E1F | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15
331,S25E11,Fishermans Paradise,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
332,S25E12,Desert Hues,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
333,S25E13,The Property Line,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
334,S26E01,In the Stillness of Morning,Alizarin Crimson | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
335,S26E02,Delightful Meadow Home,Alizarin Crimson | Bright Red | Cadmium Yellow | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #C79B00
336,S26E03,First Snow,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
337,S26E04,Lake in the Valley,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
338,S26E05,A Trace of Spring,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
339,S26E06,An Arctic Winter Day,Alizarin Crimson | Dark Sienna | Midnight Black | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #000000 | #021E44 | #FFFFFF | #221B15
340,S26E07,Snow Birch,Black Gesso | Indian Yellow | Phthalo Blue | Prussian Blue | Titanium White,#000000 | #FFB800 | #0C0040 | #021E44 | #FFFFFF
341,S26E08,Early Autumn,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
342,S26E09,Tranquil Wooded Stream,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00
343,S26E10,Purple Mountain Range,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
344,S26E11,Storms A Comin,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Midnight Black | Phthalo Blue | Phthalo Green | Titanium White | Van Dyke Brown,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #000000 | #0C0040 | #102E3C | #FFFFFF | #221B15
345,S26E12,Sunset Aglow,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
346,S26E13,Evening at the Falls,Black Gesso | Cadmium Yellow | Liquid Clear | Midnight Black | Prussian Blue | Sap Green | Titanium White,#000000 | #FFEC00 | #FFFFFF | #000000 | #021E44 | #0A3410 | #FFFFFF
347,S27E01,Twilight Beauty,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Titanium White | Van Dyke Brown,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #FFFFFF | #221B15
348,S27E02,Anglers Haven,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Black | Liquid Clear | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #FFFFFF | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
349,S27E03,Rustic Winter Woods,Alizarin Crimson | Cadmium Yellow | Indian Yellow | Midnight Black | Sap Green | Titanium White,#4E1500 | #FFEC00 | #FFB800 | #000000 | #0A3410 | #FFFFFF
350,S27E04,Wilderness Falls,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Black | Liquid Clear | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #FFFFFF | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
351,S27E05,Winter at the Farm,Alizarin Crimson | Dark Sienna | Liquid Clear | Midnight Black | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #FFFFFF | #000000 | #021E44 | #FFFFFF | #221B15
352,S27E06,Daisies at Dawn,Alizarin Crimson | Bright Red | Cadmium Yellow | Indian Yellow | Midnight Black | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #FFB800 | #000000 | #0A3410 | #FFFFFF | #C79B00
353,S27E07,A Spectacular View,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
354,S27E08,Daybreak,Alizarin Crimson | Cadmium Yellow | Dark Sienna | Midnight Black | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #FFEC00 | #5F2E1F | #000000 | #021E44 | #FFFFFF | #221B15
355,S27E09,Island Paradise,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Phthalo Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #102E3C | #FFFFFF | #221B15 | #C79B00
356,S27E10,Sunlight in the Shadows,Alizarin Crimson | Black Gesso | Liquid Clear | Midnight Black | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #FFFFFF | #000000 | #FFFFFF | #221B15 | #C79B00
357,S27E11,Splendor of a Snowy Winter,Alizarin Crimson | Dark Sienna | Liquid Black | Liquid Clear | Midnight Black | Phthalo Blue | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #000000 | #FFFFFF | #000000 | #0C0040 | #021E44 | #FFFFFF | #221B15
358,S27E12,Forest River,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
359,S27E13,Golden Glow of Morning,Alizarin Crimson | Bright Red | Cadmium Yellow | Indian Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #FFB800 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #C79B00
360,S28E01,Fishermans Trail,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
361,S28E02,A Warm Winter,Alizarin Crimson | Bright Red | Cadmium Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #C79B00
362,S28E03,Under Pastel Skies,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
363,S28E04,Golden Rays of Sunshine,Alizarin Crimson | Black Gesso | Indian Yellow | Liquid Clear | Phthalo Blue | Prussian Blue | Sap Green | Titanium White,#4E1500 | #000000 | #FFB800 | #FFFFFF | #0C0040 | #021E44 | #0A3410 | #FFFFFF
364,S28E05,The Magic of Fall,Alizarin Crimson | Bright Red | Cadmium Yellow | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #FFB800 | #FFFFFF | #000000 | #0C0040 | #0A3410 | #FFFFFF | #C79B00
365,S28E06,Glacier Lake,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
366,S28E07,The Old Weathered Barn,Alizarin Crimson | Bright Red | Cadmium Yellow | Indian Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #FFB800 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #C79B00
367,S28E08,Deep Forest Falls,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
368,S28E09,Winters Grace,Midnight Black | Phthalo Blue | Prussian Blue | Titanium White,#000000 | #0C0040 | #021E44 | #FFFFFF
369,S28E10,Splendor of Autumn,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00
370,S28E11,Tranquil Seas,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #FFB800 | #000000 | #0C0040 | #102E3C | #0A3410 | #FFFFFF | #C79B00
371,S28E12,Mountain Serenity,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
372,S28E13,Home Before Nightfall,Alizarin Crimson | Bright Red | Cadmium Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #C79B00
373,S29E01,Island in the Wilderness,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
374,S29E02,Autumn Oval,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0A3410 | #FFFFFF | #221B15 | #C79B00
375,S29E03,Seasonal Progression,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
376,S29E04,Light at the Summit,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
377,S29E05,Countryside Barn,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
378,S29E06,Mountain Lake Falls,Alizarin Crimson | Cadmium Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #FFEC00 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15
379,S29E07,Cypress Creek,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0A3410 | #FFFFFF | #221B15 | #C79B00
380,S29E08,Trappers Cabin,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
381,S29E09,Storm on the Horizon,Alizarin Crimson | Bright Red | Dark Sienna | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #5F2E1F | #000000 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00
382,S29E10,Pot O Posies,Alizarin Crimson | Black Gesso | Bright Red | Midnight Black | Prussian Blue | Sap Green,#4E1500 | #000000 | #DB0000 | #000000 | #021E44 | #0A3410
383,S29E11,A Perfect Winter Day,Alizarin Crimson | Dark Sienna | Midnight Black | Phthalo Blue | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #000000 | #0C0040 | #021E44 | #FFFFFF | #221B15
384,S29E12,Auroras Dance,Alizarin Crimson | Dark Sienna | Liquid Clear | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #FFFFFF | #000000 | #0C0040 | #102E3C | #021E44 | #FFFFFF | #221B15
385,S29E13,Woodmans Retreat,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
386,S30E01,Babbling Brook,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00
387,S30E02,Woodgrain View,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
388,S30E03,Winters Peace,Alizarin Crimson | Bright Red | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #FFFFFF | #221B15 | #C79B00
389,S30E04,Wilderness Trail,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
390,S30E05,A Copper Winter,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
391,S30E06,Misty Foothills,Alizarin Crimson | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
392,S30E07,Through the Window,Alizarin Crimson | Dark Sienna | Midnight Black | Phthalo Blue | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #000000 | #0C0040 | #021E44 | #FFFFFF | #221B15
393,S30E08,Home in the Valley,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
394,S30E09,Mountains of Grace,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
395,S30E10,Seaside Harmony,Alizarin Crimson | Black Gesso | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown,#4E1500 | #000000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15
396,S30E11,A Cold Spring Day,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
397,S30E12,Evenings Glow,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0A3410 | #FFFFFF | #221B15 | #C79B00
398,S30E13,Blue Ridge Falls,Alizarin Crimson | Black Gesso | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
399,S31E01,Reflections of Calm,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
400,S31E02,Before the Snowfall,Alizarin Crimson | Dark Sienna | Midnight Black | Phthalo Blue | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #000000 | #0C0040 | #021E44 | #FFFFFF | #221B15
401,S31E03,Winding Stream,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Black | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
402,S31E04,Tranquility Cove,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00
403,S31E05,Cabin in the Hollow,Alizarin Crimson | Dark Sienna | Midnight Black | Phthalo Blue | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #000000 | #0C0040 | #021E44 | #FFFFFF | #221B15
404,S31E06,View from Clear Creek,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
405,S31E07,Bridge to Autumn,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
406,S31E08,Trails End,Alizarin Crimson | Black Gesso | Dark Sienna | Liquid Clear | Midnight Black | Phthalo Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #5F2E1F | #FFFFFF | #000000 | #0C0040 | #0A3410 | #FFFFFF | #221B15 | #C79B00
407,S31E09,Evergreen Valley,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Black | Midnight Black | Phthalo Blue | Phthalo Green | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #000000 | #0C0040 | #102E3C | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
408,S31E10,Balmy Beach,Alizarin Crimson | Black Gesso | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Liquid Clear | Midnight Black | Phthalo Blue | Phthalo Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #000000 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #FFFFFF | #000000 | #0C0040 | #102E3C | #FFFFFF | #221B15 | #C79B00
409,S31E11,Lake at the Ridge,Alizarin Crimson | Bright Red | Cadmium Yellow | Dark Sienna | Indian Yellow | Midnight Black | Phthalo Blue | Prussian Blue | Sap Green | Titanium White | Van Dyke Brown | Yellow Ochre,#4E1500 | #DB0000 | #FFEC00 | #5F2E1F | #FFB800 | #000000 | #0C0040 | #021E44 | #0A3410 | #FFFFFF | #221B15 | #C79B00
410,S31E12,In the Midst of Winter,Alizarin Crimson | Dark Sienna | Midnight Black | Phthalo Blue | Prussian Blue | Titanium White | Van Dyke Brown,#4E1500 | #5F2E1F | #000000 | #0C0040 | #021E44 | #FFFFFF | #221B15
